% Model,3_0.9GHz_bleed.mph
% Version,COMSOL 6.0.0.405
% Date,"Jun 25 2023, 22:00"
% Dimension,2
% Nodes,12
% Expressions,1
% Description,"Electric field, z component"
% Length unit,m
% X,Y,emw.Ez (V/m) @ freq=0.9
-0.13,7.960204194E-18,-5.342370411882431+9.573372167161692i
-0.1125833025,-0.065,14.480114902345424+13.01415479661366i
-0.1125833025,0.065,2.9266436208769466-4.2102952890383865i
-0.065,-0.1125833025,31.73513112365703+42.16221615932517i
-0.065,0.1125833025,0.02712237868478522-0.6960645782858605i
-1.592040839E-17,-0.13,-107.67449527415006+149.12088694868902i
3.184081678E-17,0.13,-4.4603762680759+1.2309605064499223i
0.065,-0.1125833025,-1397.4164023585536-3621.348567022648i
0.065,0.1125833025,-3.6511996286491395+4.451106740098427i
0.1125833025,-0.065,-107.43155050948533+148.62038652033436i
0.1125833025,0.065,11.846831570883053+16.327611949111656i
0.13,-2.388061258E-17,32.08066252965321+40.57258874540707i
